article_Id;AMSTAR_quality;article;author_code;Author;Institution;City;Pharma company;Country_institution;Documents;Citations;H-index_author;Co-authors
178;moderate quality;Systematic review of UV-based therapy for psoriasis;14;Alnomair, Naif;Icahn School of Medicine at Mount Sinai, Department of Dermatology;New York;;United States;1;23;1;4
16;high quality;Cancer Recurrence Following Immune-Suppressive Therapies in Patients With Immune-Mediated Diseases: A Systematic Review and Meta-analysis;15;Ananthakrishnan,ﾠAshwin N;Massachusetts General Hospital, Gastroenterology Unit;Boston;;United States;189;4988;33;150
107;moderate quality;Psoriasis and smoking: A systematic review and meta-analysis;24;Armstrong, April Wang;University of Southern California;Los Angeles;;United States;188;2367;31;150
109;moderate quality;Antidrug antibodies in psoriasis: A systematic review;24;Armstrong, April Wang;University of Southern California;Los Angeles;;United States;188;2367;31;150
153;moderate quality;The association between psoriasis and hypertension: A systematic review and meta-analysis of observational studies;24;Armstrong, April Wang;University of Southern California;Los Angeles;;United States;188;2367;31;150
177;moderate quality;Psoriasis and major adverse cardiovascular events: a systematic review and meta-analysis of observational studies.;24;Armstrong, April Wang;University of Southern California;Los Angeles;;United States;188;2367;31;150
181;moderate quality;The association between psoriasis and dyslipidaemia: A systematic review;24;Armstrong, April Wang;University of Southern California;Los Angeles;;United States;188;2367;31;150
185;moderate quality;Psoriasis and the risk of diabetes mellitus: A systematic review and meta-analysis;24;Armstrong, April Wang;University of Southern California;Los Angeles;;United States;188;2367;31;150
204;low quality;Off-Label Biologic Regimens in Psoriasis: A Systematic Review of Efficacy and Safety of Dose Escalation, Reduction, and Interrupted Biologic Therapy;24;Armstrong,ﾠApril Wang;University of Southern California;Los Angeles;;United States;181;2341;31;150
214;moderate quality;Combination treatments for psoriasis: A systematic review and meta-analysis;24;Armstrong, April Wang;University of Southern California;Los Angeles;;United States;188;2367;31;150
107;moderate quality;Psoriasis and smoking: A systematic review and meta-analysis;25;Armstrong, Ehrin J.;University of Colorado School of Medicine, Division of Cardiology and VA Eastern Colorado Healthcare System;Denver;;United States;142;1978;24;150
153;moderate quality;The association between psoriasis and hypertension: A systematic review and meta-analysis of observational studies;25;Armstrong, Ehrin J.;University of Colorado School of Medicine, Division of Cardiology and VA Eastern Colorado Healthcare System;Denver;;United States;142;1978;24;150
177;moderate quality;Psoriasis and major adverse cardiovascular events: a systematic review and meta-analysis of observational studies.;25;Armstrong, Ehrin J.;University of Colorado School of Medicine, Division of Cardiology and VA Eastern Colorado Healthcare System;Denver;;United States;142;1978;24;150
181;moderate quality;The association between psoriasis and dyslipidaemia: A systematic review;25;Armstrong, Ehrin J.;University of Colorado School of Medicine, Division of Cardiology and VA Eastern Colorado Healthcare System;Denver;;United States;142;1978;24;150
185;moderate quality;Psoriasis and the risk of diabetes mellitus: A systematic review and meta-analysis;25;Armstrong, Ehrin J.;University of Colorado School of Medicine, Division of Cardiology and VA Eastern Colorado Healthcare System;Denver;;United States;142;1978;24;150
270;low quality;Measuresﾠusedﾠinﾠspecifyingﾠpsoriasisﾠlesion(s),ﾠglobalﾠdiseaseﾠandﾠqualityﾠofﾠlife:ﾠAﾠsystematicﾠreview;43;Balkrishnan,ﾠRajesh R.;University Michigan Ann Arbor, College of Pharmacy;Ann Arbor;;United States;283;6278;41;150
241;low quality;Psoriatic Skin Lesions Induced by Tumor Necrosis Factor Antagonist Therapy: Clinical Features and Possible Immunopathogenesis;48;Battafarano,ﾠDaniel F.;San Antonio Uniformed Services Health Education Consortium, Fort Sam ;Houston;;United States;48;1104;15;109
62;moderate quality;Comparative efficacy of biological treatments for moderate-to-severe psoriasis: a network meta-analysis adjusting for cross-trial differences in reference arm response;50;Betts,ﾠKeith A.;Analysis Group, Inc.;Boston;yes;United States;14;101;5;54
270;low quality;Measuresﾠusedﾠinﾠspecifyingﾠpsoriasisﾠlesion(s),ﾠglobalﾠdiseaseﾠandﾠqualityﾠofﾠlife:ﾠAﾠsystematicﾠreview;53;Bhosle,ﾠMonali J;MS Consulting Group;Falls Church;yes;United States;37;523;13;69
230;high quality;Association Between Biologic Therapies for Chronic Plaque Psoriasis and cardiovascular events: a meta-analysis of randomized controlled trials;55;Blankenship,ﾠDerek;Baylor University Medical Center at Dallas, Department of Research and Improvement Education;Dallas;;United States;1;128;1;13
132;low quality;Subclinical cardiovascular disease in plaque psoriasis: Association or causal link?;55;Blumenthal,ﾠRoger S;The Johns Hopkins School of Medicine, Ciccarone Center for the Prevention of Heart Disease;Baltimore;;United States;523;16300;60;150
204;low quality;Off-Label Biologic Regimens in Psoriasis: A Systematic Review of Efficacy and Safety of Dose Escalation, Reduction, and Interrupted Biologic Therapy;62;Brezinski,ﾠElizabeth A;Harvard Combined Dermatology Residency Training Program;Boston;;United States;14;154;7;22
269;moderate quality;Safetyﾠandﾠefficacyﾠofﾠalefacept,ﾠefalizumab,ﾠetanerceptﾠandﾠinfliximabﾠinﾠtreatingﾠmoderateﾠtoﾠsevereﾠplaqueﾠpsoriasis:ﾠAﾠmeta-analysisﾠofﾠrandomizedﾠcontrolledﾠtrials;63;Brimhall,ﾠAngela K.;University Hospitals Case Medical Center, Department of Dermatology;Cleveland;;United States;5;254;4;13
283;low quality;Aﾠsystematicﾠreviewﾠofﾠadverseﾠeffectsﾠassociatedﾠwithﾠtopicalﾠtreatmentsﾠforﾠpsoriasis;66;Bruner,ﾠChristine R.;Wake Forest University School of Medicine, Department of Dermatology;Winston Salem;;United States;2;46;2;3
132;low quality;Subclinical cardiovascular disease in plaque psoriasis: Association or causal link?;69;Budoff,ﾠMatthew Jay;Los Angeles County Harbor-UCLA Med Center, Department of Cardiology;Torrance;;United States;770;23364;74;150
136;low quality;The economic burden of psoriasis: a systematic literature review;73;Burudpakdee,ﾠChakkarin;The University of North Carolina at Charlotte;Charlotte;;United States;9;51;4;39
241;low quality;Psoriatic Skin Lesions Induced by Tumor Necrosis Factor Antagonist Therapy: Clinical Features and Possible Immunopathogenesis;110;Collamer,ﾠAngelique N.;Uniformed Services University of the Health Sciences, San Antonio Military Medical Center;Bethesda;;United States;5;301;3;8
16;high quality;Cancer Recurrence Following Immune-Suppressive Therapies in Patients With Immune-Mediated Diseases: A Systematic Review and Meta-analysis;111;Colombel,�Jean Fr�d�ric;Icahn School of Medicine at Mount Sinai, Division of Gastroenterology;New York;;United States;757;52681;108;150
105;low quality;PsoriasisﾠAreaﾠSeverityﾠIndexﾠ(PASI) and theﾠDermatologyﾠLifeﾠQualityﾠIndexﾠ(DLQI): Theﾠcorrelationﾠbetweenﾠdiseaseﾠseverityﾠandpsychologicalﾠburdenﾠinﾠpatientsﾠtreatedﾠwithﾠbiologicalﾠtherapies;114;Corey,ﾠKristen C.;University of Massachusetts System, Department of Dermatology;Boston;;United States;9;52;4;25
132;low quality;Subclinical cardiovascular disease in plaque psoriasis: Association or causal link?;125;Cury,ﾠRicardo Caldeira;Baptist Hospital Miami;Miami;;United States;225;8106;47;150
230;high quality;Association Between Biologic Therapies for Chronic Plaque Psoriasis and cardiovascular events: a meta-analysis of randomized controlled trials;131;Daoud,ﾠYahya A;Baylor Research Institute, Department of Dermatology;Dallas;;United States;9;305;6;49
180;low quality;Cost Effectiveness of Biologic Therapies for Plaque Psoriasis;133;Davis,ﾠScott A;Wake Forest University School of Medicine, Department of Dermatology;Winston Salem;;United States;80;355;9;103
230;high quality;Association Between Biologic Therapies for Chronic Plaque Psoriasis and cardiovascular events: a meta-analysis of randomized controlled trials;137;De Lemos,ﾠJames A.;UT Southwestern Medical School, Department of Internal Medicine;Dallas;;United States;391;22037;68;150
194;high quality;Comparison of Ustekinumab With Other Biological Agents for the Treatment of Moderate to Severe Plaque Psoriasis: A Bayesian Network Meta-analysis.;146;Devine,ﾠEmily Beth Eth;University of Washington, Department of Pharmacy;Seattle;;United States;62;1183;17;150
107;moderate quality;Psoriasis and smoking: A systematic review and meta-analysis;148;Dhillon, Jaskaran S.;UC Davis, Department of Dermatology;Davis;;United States;4;56;4;11
231;high quality;The Risk of Infection and Malignancy with Tumor Necrosis Factor Antagonists in Adult Patients with Psoriatic Disease: A Systematic Review and Meta-analysis of Randomized Controlled Trials;153;Dommasch,ﾠErica D;Harvard Medical School, Department of Dermatology, ;Boston;;United States;10;411;7;28
229;moderate quality;Psoriasis and vascular disease-risk factors and outcomes: A systematic review of the literature;174;Federman, Daniel Glenn Lenn;VA Medical Center;;;United States;159;2557;25;150
136;low quality;The economic burden of psoriasis: a systematic literature review;175;Feldman,ﾠSteven R;Wake Forest Baptist Health;Winston Salem;;United States;812;16583;59;150
180;low quality;Cost Effectiveness of Biologic Therapies for Plaque Psoriasis;175;Feldman,ﾠSteven R;Wake Forest University School of Medicine, Department of Dermatology;Winston Salem;;United States;812;16583;59;150
260;low quality;Topicalﾠclobetasolﾠpropionateﾠinﾠtheﾠtreatmentﾠofﾠpsoriasis:ﾠAﾠreviewﾠofﾠnewerﾠformulations;175;Feldman,ﾠSteven R;Wake Forest Baptist Health;Winston Salem;;United States;812;16583;59;150
128;moderate quality;Treatment sequencing after failure of the first biologic in cost-effectiveness models of psoriasis: A systematic review of published models and clinical practice guidelines;175;Feldman, Steven R.;Wake Forest Baptist Health;Winston Salem;;United States;812;16636;59;150
262;moderate quality;Efficacyﾠofﾠsystemicﾠtreatmentsﾠforﾠmoderateﾠtoﾠsevereﾠplaqueﾠpsoriasis:ﾠSystematicﾠreviewﾠandﾠmeta-analysisﾠ;175;Feldman,ﾠSteven R.;Wake Forest Baptist Health;Winston Salem;;United States;812;16636;59;150
270;low quality;Measuresﾠusedﾠinﾠspecifyingﾠpsoriasisﾠlesion(s),ﾠglobalﾠdiseaseﾠandﾠqualityﾠofﾠlife:ﾠAﾠsystematicﾠreview;175;Feldman,ﾠSteven R.;Wake Forest Baptist Health;Winston Salem;;United States;812;16583;59;150
283;low quality;Aﾠsystematicﾠreviewﾠofﾠadverseﾠeffectsﾠassociatedﾠwithﾠtopicalﾠtreatmentsﾠforﾠpsoriasis;175;Feldman,ﾠSteven R.;Wake Forest Baptist Health;Winston Salem;;United States;812;16583;59;150
303;low quality;Comparativeﾠefficacyﾠofﾠbiologicsﾠinﾠpsoriasis:ﾠAﾠreview;175;Feldman,ﾠSteven R.;Wake Forest Baptist Health;Winston Salem;;United States;812;16583;59;150
214;moderate quality;Combination treatments for psoriasis: A systematic review and meta-analysis;176;Ference, Elisabeth H.;Northwestern University Feinberg School of Medicine, Department of Otolaryngology-Head and Neck Surgery;Chicago;;United States;13;73;4;42
132;low quality;Subclinical cardiovascular disease in plaque psoriasis: Association or causal link?;178;Fialkow,ﾠJonathan;Center for Healthcare Advancement and Outcomes, Baptist Health Medical Group;Miami;;United States;8;247;6;47
283;low quality;Aﾠsystematicﾠreviewﾠofﾠadverseﾠeffectsﾠassociatedﾠwithﾠtopicalﾠtreatmentsﾠforﾠpsoriasis;181;Fleischer,ﾠAlan B.;Wake Forest University School of Medicine, Department of Dermatology;Winston Salem;;United States;311;9157;46;150
230;high quality;Association Between Biologic Therapies for Chronic Plaque Psoriasis and cardiovascular events: a meta-analysis of randomized controlled trials;186;Friedewald,ﾠVincent E;American Journal of Cardiology;;;United States;63;732;11;139
136;low quality;The economic burden of psoriasis: a systematic literature review;188;Gala,ﾠSmeet;Valid Insight;London;yes;United States;6;11;1;15
270;low quality;Measuresﾠusedﾠinﾠspecifyingﾠpsoriasisﾠlesion(s),ﾠglobalﾠdiseaseﾠandﾠqualityﾠofﾠlife:ﾠAﾠsystematicﾠreview;198;Garduno,ﾠJavier I.;Wake Forest University School of Medicine, Department of Dermatology;Winston Salem;;United States;3;92;3;5
231;high quality;The Risk of Infection and Malignancy with Tumor Necrosis Factor Antagonists in Adult Patients with Psoriatic Disease: A Systematic Review and Meta-analysis of Randomized Controlled Trials;200;Gelfand,ﾠJoel M;University of Pennsylvania, Center for Clinical Epidemiology and Biostatistics;Philadelphia;;United States;160;8231;43;150
261;low quality;Complementaryﾠandﾠalternativeﾠmedicineﾠforﾠpsoriasis:ﾠAﾠqualitativeﾠreviewﾠof theﾠclinicalﾠtrialﾠliterature;200;Gelfand,ﾠJoel M;University of Pennsylvania, Center for Clinical Epidemiology and Biostatistics;Philadelphia;;United States;160;8233;43;150
50;low quality;Subcutaneous methotrexate for symptomatic control of severe recalcitrant psoriasis: safety, efficacy, and patient acceptability;202;Gilbert,ﾠKathleen E.;Indiana University-Purdue University Indianapolis, School of Medicine;Indianapolis;;United States;7;5;2;2
225;moderate quality;Large-scale, prospective, observational studies in patients with psoriasis and psoriatic arthritis: A systematic and critical review ;206;Goertz, Hans Peter;Genentech Incorporated;San Francisco;yes;United States;4;27;1;17
230;high quality;Association Between Biologic Therapies for Chronic Plaque Psoriasis and cardiovascular events: a meta-analysis of randomized controlled trials;213;Gordon,ﾠKenneth B;Northwestern University Feinberg School of Medicine, Department of Dermatology;Chicago;;United States;127;9281;48;150
249;low quality;What are the best outcome measures for assessing plaque psoriasis severity? A systematic review of the literature;215;Gourraud,ﾠPierre Antoine F D;UCSF Multiple Sclerosis Center;;;United States;90;2381ﾠ;27;150
250;low quality;What are the best outcome measures for assessing quality of life in plaque type psoriasis? A systematic review of the literature;215;Gourraud,ﾠPierre Antoine F D;UCSF Multiple Sclerosis Center;;;United States;90;2381ﾠ;27;150
252;low quality;Cardiovascular risk factors in patients with plaque psoriasis: a systematic review of epidemiological studies;215;Gourraud,ﾠPierre Antoine F D;UCSF Multiple Sclerosis Center;;;United States;90;2381ﾠ;27;150
254;moderate quality;Assessmentﾠofﾠriskﾠofﾠpsoriaticﾠarthritisﾠinﾠpatientsﾠwithﾠplaqueﾠpsoriasis:ﾠAﾠsystematicﾠreviewﾠof theﾠliterature;215;Gourraud,ﾠPierre Antoine F D;UCSF Multiple Sclerosis Center;San Francisco;;United States;90;2381ﾠ;27;150
180;low quality;Cost Effectiveness of Biologic Therapies for Plaque Psoriasis;226;Gustafson,ﾠCheryl J.;Wake Forest University School of Medicine, Department of Dermatology;Winston Salem;;United States;29;120;6;58
64;moderate quality;Efficacy of localized phototherapy and photodynamic therapy for psoriasis: a systematic review and meta-analysis;229;Hamzavi, Iltefat H.;Henry Ford Hospital, Department of Dermatology;Detroit;;United States;79;1379;22;150
178;moderate quality;Systematic review of UV-based therapy for psoriasis;229;Hamzavi, Iltefat H.;Henry Ford Hospital, Department of Dermatology;Detroit;;United States;80;1385;23;150
107;moderate quality;Psoriasis and smoking: A systematic review and meta-analysis;235;Harskamp, Caitlin T.;UC Davis, Department of Dermatology;Davis;;United States;20;539;9;18
153;moderate quality;The association between psoriasis and hypertension: A systematic review and meta-analysis of observational studies;235;Harskamp, Caitlin T.;UC Davis, Department of Dermatology;Davis;;United States;20;539;9;18
177;moderate quality;Psoriasis and major adverse cardiovascular events: a systematic review and meta-analysis of observational studies.;235;Harskamp, Caitlin T.;UC Davis, Department of Dermatology;Davis;;United States;20;539;9;18
181;moderate quality;The association between psoriasis and dyslipidaemia: A systematic review;235;Harskamp, Caitlin T.;UC Davis, Department of Dermatology;Davis;;United States;20;539;9;18
185;moderate quality;Psoriasis and the risk of diabetes mellitus: A systematic review and meta-analysis;235;Harskamp, Caitlin T.;UC Davis, Department of Dermatology;Davis;;United States;20;539;9;18
109;moderate quality;Antidrug antibodies in psoriasis: A systematic review;249;Hsu, Leeyen;UC Davis, Department of Dermatology;Davis;;United States;10;211;8;20
269;moderate quality;Safetyﾠandﾠefficacyﾠofﾠalefacept,ﾠefalizumab,ﾠetanerceptﾠandﾠinfliximabﾠinﾠtreatingﾠmoderateﾠtoﾠsevereﾠplaqueﾠpsoriasis:ﾠAﾠmeta-analysisﾠofﾠrandomizedﾠcontrolledﾠtrials;258;Jacobe,ﾠHeidi T.;University of Texas System, Southwestern Medical Center;Austin;;United States;46;1028;17;134
132;low quality;Subclinical cardiovascular disease in plaque psoriasis: Association or causal link?;261;Jamal,ﾠOmar;Center for Healthcare Advancement and Outcomes, Baptist Health Medical Group;Miami;;United States;7;29;3;37
230;high quality;Association Between Biologic Therapies for Chronic Plaque Psoriasis and cardiovascular events: a meta-analysis of randomized controlled trials;277;Kaplan,ﾠDaniel H.;University of Pittsburgh, Department of Immunology;Pittsburgh;;United States;60;5521;26;150
132;low quality;Subclinical cardiovascular disease in plaque psoriasis: Association or causal link?;279;Karim,ﾠAdil;Center for Prevention and Wellness Research, Baptist Health Medical Group;Miami;;United States;3;25;3;18
230;high quality;Association Between Biologic Therapies for Chronic Plaque Psoriasis and cardiovascular events: a meta-analysis of randomized controlled trials;280;Kazi,ﾠSalahuddin;UT Southwestern Medical Center, Rheumatic Diseases Division;Dallas;;United States;17;676;11;67
303;low quality;Comparativeﾠefficacyﾠofﾠbiologicsﾠinﾠpsoriasis:ﾠAﾠreview;285;Kim,ﾠIris H.;Wake Forest University School of Medicine, Department of Dermatology;Winston Salem;;United States;1;31;1;4
105;low quality;PsoriasisﾠAreaﾠSeverityﾠIndexﾠ(PASI) and theﾠDermatologyﾠLifeﾠQualityﾠIndexﾠ(DLQI): Theﾠcorrelationﾠbetweenﾠdiseaseﾠseverityﾠandpsychologicalﾠburdenﾠinﾠpatientsﾠtreatedﾠwithﾠbiologicalﾠtherapies;286;Kimball,ﾠAlexa Boer Oer;Massachusetts General Hospital, Department of Dermatology;Boston;;United States;223;6284;39;150
216;low quality;Physician Global Assessment (PGA) and Psoriasis Area and Severity Index (PASI): Why do both? A systematic analysis of randomized controlled trials of biologic agents for moderate to severe plaque psoriasis;286;Kimball,ﾠAlexa Boer Oer;Massachusetts General Hospital, Department of Dermatology;Boston;;United States;223;6284;39;150
230;high quality;Association Between Biologic Therapies for Chronic Plaque Psoriasis and cardiovascular events: a meta-analysis of randomized controlled trials;286;Kimball,ﾠAlexa Boer Oer;Massachusetts General Hospital, Department of Dermatology;Boston;;United States;223;6282;39;150
269;moderate quality;Safetyﾠandﾠefficacyﾠofﾠalefacept,ﾠefalizumab,ﾠetanerceptﾠandﾠinfliximabﾠinﾠtreatingﾠmoderateﾠtoﾠsevereﾠplaqueﾠpsoriasis:ﾠAﾠmeta-analysisﾠofﾠrandomizedﾠcontrolledﾠtrials;287;King,ﾠL. N.;UC Davis;Davis;;United States;1;97;1;4
229;moderate quality;Psoriasis and vascular disease-risk factors and outcomes: A systematic review of the literature;289;Kirsner, Robert Scott F;University of Miami Leonard M. Miller School of Medicine, Department of Dermatology and Cutaneous Surgery;Miami;;United States;518;9369;47;150
20;moderate quality;Risk of Parkinson's Disease Among Patients with Psoriasis: Review and Meta-analysis;291;Kittanamongkolchai, Wonngarm;Mayo Clinic, Department of Internal Medicine;Rochester;;United States;40;144;6;41
230;high quality;Association Between Biologic Therapies for Chronic Plaque Psoriasis and cardiovascular events: a meta-analysis of randomized controlled trials;296;Krueger,ﾠJames G.;Rockefeller University, Laboratory for Investigative Dermatology;New York;;United States;270;20048;79;150
42;moderate quality;A Systematic Review of Factors Associated with Non-Adherence to Treatment for Immune-Mediated Inflammatory Diseases;301;Lacerda, Ana P.;AbbVie, North Chicago;Chicago;yes;United States;1;0;NA;9
16;high quality;Cancer Recurrence Following Immune-Suppressive Therapies in Patients With Immune-Mediated Diseases: A Systematic Review and Meta-analysis;302;Laharie,ﾠDavid;Universite de Bordeaux, Department of Gastroenterology;Bordeaux;;United States;84;2734;27;150
197;moderate quality;Placebo response in relation to clinical trial design: A systematic review and meta-analysis of randomized controlled trials for determining biologic efficacy in psoriasis treatment;303;Lamel, Sonia A.;Metropolitan Hospital Center, Department of Dermatology;New York;;United States;20;130;7;38
230;high quality;Association Between Biologic Therapies for Chronic Plaque Psoriasis and cardiovascular events: a meta-analysis of randomized controlled trials;315;Leonardi,ﾠCraig L.;St. Louis University School of Medicine, Department of Dermatology;St Louis;;United States;126;8590;41;150
62;moderate quality;Comparative efficacy of biological treatments for moderate-to-severe psoriasis: a network meta-analysis adjusting for cross-trial differences in reference arm response;317;Lereun,ﾠCorinne M.;Analysis Group, Inc.;Boston;;United States;10;335;8;61
16;high quality;Cancer Recurrence Following Immune-Suppressive Therapies in Patients With Immune-Mediated Diseases: A Systematic Review and Meta-analysis;319;Lewis,ﾠJames D.;Fordham University;New York;;United States;237;11859;56;150
269;moderate quality;Safetyﾠandﾠefficacyﾠofﾠalefacept,ﾠefalizumab,ﾠetanerceptﾠandﾠinfliximabﾠinﾠtreatingﾠmoderateﾠtoﾠsevereﾠplaqueﾠpsoriasis:ﾠAﾠmeta-analysisﾠofﾠrandomizedﾠcontrolledﾠtrials;342;Licciardone,ﾠJohn C.;University of North Texas, Department of Family Medicine;Denton;;United States;97;1124;18;100
64;moderate quality;Efficacy of localized phototherapy and photodynamic therapy for psoriasis: a systematic review and meta-analysis;344;Lim, Henry;Henry Ford Hospital, Department of Dermatology;Detroit;;United States;293;6657;39;150
178;moderate quality;Systematic review of UV-based therapy for psoriasis;344;Lim, Henry;Henry Ford Hospital, Department of Dermatology;Detroit;;United States;296;6734;39;150
194;high quality;Comparison of Ustekinumab With Other Biological Agents for the Treatment of Moderate to Severe Plaque Psoriasis: A Bayesian Network Meta-analysis.;347;Lin,ﾠVincent W.;University of Washington Seattle, School of Pharmacy;Seattle;;United States;4;60;2;10
181;moderate quality;The association between psoriasis and dyslipidaemia: A systematic review;370;Ma, Chelsea;UC Davis, Department of Dermatology;Davis;;United States;4;62;4;6
197;moderate quality;Placebo response in relation to clinical trial design: A systematic review and meta-analysis of randomized controlled trials for determining biologic efficacy in psoriasis treatment;373;Maibach, Hilda J.;Social & Scientific Systems, Inc.;Silver Spring;yes;United States;3;82;3;10
197;moderate quality;Placebo response in relation to clinical trial design: A systematic review and meta-analysis of randomized controlled trials for determining biologic efficacy in psoriasis treatment;374;Maibach, Howard Ira;University of California System;Oakland;;United States;1475;32327;79;150
16;high quality;Cancer Recurrence Following Immune-Suppressive Therapies in Patients With Immune-Mediated Diseases: A Systematic Review and Meta-analysis;379;Mamtani,ﾠRonac;University of Pennsylvania;Philadelphia;;United States;43;777;8;130
50;low quality;Subcutaneous methotrexate for symptomatic control of severe recalcitrant psoriasis: safety, efficacy, and patient acceptability;380;Manalo,ﾠIviensan F.;Medical College of Georgia;Augusta;;United States;9;5;2;8
128;moderate quality;Treatment sequencing after failure of the first biologic in cost-effectiveness models of psoriasis: A systematic review of published models and clinical practice guidelines;393;Mauskopf, Josephine A.;RTI Health Solutions, Research Triangle Park;Manchester;yes;United States;139;3622;34;150
132;low quality;Subclinical cardiovascular disease in plaque psoriasis: Association or causal link?;400;Mcevoy,ﾠJohn W;The Johns Hopkins School of Medicine, Department of Medicine;Baltimore;;United States;62;544;10;150
230;high quality;Association Between Biologic Therapies for Chronic Plaque Psoriasis and cardiovascular events: a meta-analysis of randomized controlled trials;405;Menter,ﾠAlan M;Baylor University Medical Center at Dallas, Department of Dermatology;Dallas;;United States;278;15295;59;150
269;moderate quality;Safetyﾠandﾠefficacyﾠofﾠalefacept,ﾠefalizumab,ﾠetanerceptﾠandﾠinfliximabﾠinﾠtreatingﾠmoderateﾠtoﾠsevereﾠplaqueﾠpsoriasis:ﾠAﾠmeta-analysisﾠofﾠrandomizedﾠcontrolledﾠtrials;405;Menter,ﾠAlan M.;Baylor University Medical Center at Dallas, Department of Dermatology;Dallas;;United States;278;15321;60;150
62;moderate quality;Comparative efficacy of biological treatments for moderate-to-severe psoriasis: a network meta-analysis adjusting for cross-trial differences in reference arm response;420;Mulani,ﾠParvez M.;AbbVie, North Chicago;Chicago;yes;United States;59;1769;25;145
197;moderate quality;Placebo response in relation to clinical trial design: A systematic review and meta-analysis of randomized controlled trials for determining biologic efficacy in psoriasis treatment;424;Myer, Kaley A.;University of California, San Francisco, Department of Dermatology;San Francisco;;United States;4;20;2;12
136;low quality;The economic burden of psoriasis: a systematic literature review;427;Nanavaty,ﾠMerena;MKTXS Market Access Solutions, LLC.;Raritan;yes;United States;4;11;1;14
132;low quality;Subclinical cardiovascular disease in plaque psoriasis: Association or causal link?;429;Nasir,ﾠKhurram;Johns Hopkins University;Baltimore;;United States;394;12955;56;150
231;high quality;The Risk of Infection and Malignancy with Tumor Necrosis Factor Antagonists in Adult Patients with Psoriatic Disease: A Systematic Review and Meta-analysis of Randomized Controlled Trials;434;Nguyen,ﾠJosephine C;University of Pennsylvania, Department of Dermatology;Philadelphia;;United States;16;370;9;49
303;low quality;Comparativeﾠefficacyﾠofﾠbiologicsﾠinﾠpsoriasis:ﾠAﾠreview;439;O'Neill,ﾠJenna L.;Wake Forest University School of Medicine, Department of Dermatology;Winston Salem;;United States;33;308;11;73
132;low quality;Subclinical cardiovascular disease in plaque psoriasis: Association or causal link?;443;Oni,ﾠEbenezer T;Icahn School of Medicine at Mount Sinai, Department of Medicine;New York;;United States;9;107;5;32
229;moderate quality;Psoriasis and vascular disease-risk factors and outcomes: A systematic review of the literature;462;Patel, Rita V.;Icahn School of Medicine at Mount Sinai, Department of Dermatology;New York;;United States;20;257;7;20
229;moderate quality;Psoriasis and vascular disease-risk factors and outcomes: A systematic review of the literature;483;Prodanovich, Srdjan;University of Miami, Department of Dermatology and Cutaneous Surgery;Coral Gables;;United States;12;362;7;28
225;moderate quality;Large-scale, prospective, observational studies in patients with psoriasis and psoriatic arthritis: A systematic and critical review ;495;Ratcliffe, Mark B;VA Medical Center, Department of Surgery;;;United States;118;2997;30;150
194;high quality;Comparison of Ustekinumab With Other Biological Agents for the Treatment of Moderate to Severe Plaque Psoriasis: A Bayesian Network Meta-analysis.;503;Ringold,ﾠSarah;Children's Hospital and Regional Medical Center;Seattle;;United States;72;1246;18;150
216;low quality;Physician Global Assessment (PGA) and Psoriasis Area and Severity Index (PASI): Why do both? A systematic analysis of randomized controlled trials of biologic agents for moderate to severe plaque psoriasis;505;Robinson,ﾠAmanda E;University of Massachusetts Medical School, Department of Medicine;Worcester;;United States;7;182;4;27
230;high quality;Association Between Biologic Therapies for Chronic Plaque Psoriasis and cardiovascular events: a meta-analysis of randomized controlled trials;515;Ryan,ﾠCaitriona;Texas A and M Health Science Center, Department of Medical Education, College Station;Texas;;United States;32;849;14;97
180;low quality;Cost Effectiveness of Biologic Therapies for Plaque Psoriasis;525;Sandoval,ﾠLaura F.;Wake Forest University School of Medicine, Department of Dermatology;Winston Salem;;United States;32;101;5;39
16;high quality;Cancer Recurrence Following Immune-Suppressive Therapies in Patients With Immune-Mediated Diseases: A Systematic Review and Meta-analysis;533;Scott,ﾠFrank I.;University of Pennsylvania;Philadelphia;;United States;27;76;5;62
132;low quality;Subclinical cardiovascular disease in plaque psoriasis: Association or causal link?;541;Shaharyar,ﾠSameer;Baptist Health South Florida, Center for Healthcare Advancement and Outcomes;Miami;;United States;11;37;4;57
229;moderate quality;Psoriasis and vascular disease-risk factors and outcomes: A systematic review of the literature;543;Shelling, Michael L.;University of Miami Leonard M. Miller School of Medicine, Department of Dermatology, Miami;Miami;;United States;18;149;6;20
16;high quality;Cancer Recurrence Following Immune-Suppressive Therapies in Patients With Immune-Mediated Diseases: A Systematic Review and Meta-analysis;544;Shelton,ﾠEdward;Massachusetts General Hospital, Gastroenterology Unit;Boston;;United States;4;21;2;30
231;high quality;The Risk of Infection and Malignancy with Tumor Necrosis Factor Antagonists in Adult Patients with Psoriatic Disease: A Systematic Review and Meta-analysis of Randomized Controlled Trials;553;Shin,ﾠDaniel;University of Pennsylvania, Center for Clinical Epidemiology and Biostatistics;Philadelphia;;United States;44;3721;26;128
62;moderate quality;Comparative efficacy of biological treatments for moderate-to-severe psoriasis: a network meta-analysis adjusting for cross-trial differences in reference arm response;555;Signorovitch,ﾠJames Edward;Analysis Group, Inc.;Boston;yes;United States;71;556;14;150
