article_Id;sort_AMSTAR_levels;AMSTAR_consensus_2;AMSTAR_levels_2;Q1;Q2;Q3;Q4;Q5;Q6;Q7;Q8;Q9;Q10;Q11;PC1;PC2;PC3;PC4;number_of_cites_Google_Scholar;number_of_cites_Web_of_Science;title;topic;journal;journal_dermatology;year;Total Cites;Journal Impact Factor;Impact Factor without Journal Self Cites;5-Year Impact Factor;Immediacy Index;Citable Items;Cited Half-life;Citing Half-life;Eigenfactor Score;Article Influence Score;% Articles in Citable Items;Normalized Eigenfactor;avgJifPercentile;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2015);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;;num_authors;num_institutions;funding;funding_class;funding_class_2;funding_academic;funding_industry;pharma_name;funding_non_pharma_companies;conflict_of_interest;conflict_of_interest_%authors;countries_authors;page_count;log_page_count;clinical_trials;observational_studies;CTANDobservational;systematic_reviews;economic_studies;metaanalysis_included;economic_analysis_included;dateOFsubmissionTOjournal;dateOFacceptanceBYjournal;dateOFacceptanceBYjournal;daysFORreviewJournal_days;clusterFromHeatmap
62;131;5;moderate_quality;0;0;0;0;0;1;1;1;1;0;1;1.13864766;-1.07762841;-0.41260706;-1.0056174889;10;3;Comparative efficacy of biological treatments for moderate-to-severe psoriasis: a network meta-analysis adjusting for cross-trial differences in reference arm response;Treatment;British Journal of Dermatology;1;2015;22215;4.317;3.744;4.302;1.726;310;8.4;7;0.03521;1.342;85.16;4.00159;92.623;ISSN 13652133, 00070963;2.021;Q1;139;603;1818;11465;4994;1062;4.35;19.01;United Kingdom;;7;4;funding;Pharma;Pharma;0;1;AbbVie;0;7;100;2;9;3.17;1;0;0;0;0;1;No;1/1/2001;9/26/2014;9/26/2014;NA;Cluster 6
64;132;5;moderate_quality;0;1;1;0;0;0;1;1;1;0;0;-0.24258697;0.02899949;0.22601479;0.4665803029;13;8;Efficacy of localized phototherapy and photodynamic therapy for psoriasis: a systematic review and meta-analysis;Treatment;Photodermatology Photoimmunology and Photomedicine;1;2015;1280;1.897;1.827;1.546;0.618;34;8.6;8.4;0.00178;0.431;91.18;0.20256;61.475;ISSN 16000781, 09054383;0.692;Q2;49;47;179;944;276;150;2.09;20.09;United Kingdom;;6;5;UNK;UNK;UNK;0;0;NA;0;0;0;3;10;3.32;1;0;0;0;0;1;No;1/1/2001;11/21/2013;11/21/2013;NA;Cluster 1
71;133;5;moderate_quality;0;1;1;0;0;1;0;0;1;0;1;-0.75870579;0.40306999;0.41623175;-1.0820641365;17;5;Prevalence of undiagnosed psoriatic arthritis among psoriasis patients: Systematic review and meta-analysis;Comorbidities;Journal of the American Academy of Dermatology;1;2015;21849;5.621;5.225;5.472;1.264;239;9.5;7.4;0.03386;1.769;84.94;3.84867;95.902;ISSN 01909622, 10976787;2.242;Q1;162;625;1825;11220;4774;890;5.29;17.95;United States;;15;10;funding;Pharma;Pharma;0;1;AbbVie;0;15;100;1;7;2.81;0;0;0;0;0;1;No;1/1/2001;5/1/2015;5/1/2015;NA;
73;134;5;moderate_quality;0;1;1;1;0;1;1;0;0;0;0;-0.01921919;-0.77252455;-0.37360748;0.8944927184;1;1;Biosimilars: a systematic review of published and ongoing clinical trials of  antipsoriatics in chronic inflammatory diseases;Treatment;Journal of the German Society of Dermatology;1;2015;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;ISSN 16100379, 16100387;0.684;Q2;40;216;618;3720;655;377;1.5;17.22;United Kingdom;;3;1;UNK;UNK;UNK;0;0;NA;0;1;33.33;1;7;2.81;1;0;0;0;0;0;No;9/24/2014;12/20/2014;12/20/2014;87;
75;135;5;moderate_quality;0;1;1;0;0;1;1;1;0;0;0;1.02073323;-0.63103022;-0.51198241;-0.2400973726;1;0;Acupuncture Therapies for Psoriasis Vulgaris:  A Systematic Review of Randomized Controlled Trials;Treatment;Forschende Komplementarmedizin (2006);0;2015;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;ISSN 16614119, 16614127;0.269;Q2;30;61;260;1107;122;154;0.61;18.15;Switzerland;;7;3;funding;Academic;Academic;1;0;NA;0;UNK;NA;2;8;3;1;0;0;0;0;0;No;1/1/2001;3/1/2015;3/1/2015;NA;
88;136;5;moderate_quality;0;0;1;1;0;1;0;0;1;1;0;-1.04540668;-1.54446942;1.86049553;0.6773565495;0;0;Evaluation of the Association Between CD143 Gene Polymorphism and Psoriasis;Pathogeny;Cell biochemistry and biophysics;0;2014;2433;1.68;1.596;2.102;0.256;434;4.8;8.5;0.00557;0.559;93.09;0.62381;21.021;ISSN 10859195;0.772;Q2;58;650;570;19272;1112;557;1.86;29.65;United States;;7;7;UNK;UNK;UNK;0;0;NA;0;UNK;NA;1;7;2.81;1;0;0;0;0;1;No;1/1/2001;7/6/2014;7/6/2014;NA;Cluster 2
137;137;5;moderate_quality;0;0;1;0;0;1;1;1;0;0;1;1.16761849;-0.33630926;-1.20053875;-0.8437303168;5;2;Biologic systemic therapy for moderate-to-severe psoriasis: A review;Treatment;Journal of the European Academy of Dermatology and Venereology;1;2014;6077;2.826;2.625;2.976;0.578;256;5;7.8;0.01553;0.828;85.16;1.7388;83.333;ISSN 09269959, 14683083;1.324;Q1;70;361;1017;8754;2564;787;3.1;24.25;United Kingdom;;2;2;UNK;UNK;Pharma;0;1;AbbVie;0;UNK;NA;1;9;3.17;1;0;0;0;0;0;No;1/10/2013;4/25/2013;4/25/2013;-159;Cluster 4
141;138;5;moderate_quality;0;1;1;0;0;1;0;0;1;1;0;-0.97948121;-0.74599295;2.16599718;-0.6009634995;NA;NA;Association of the tumour necrosis factor-a polymorphisms rs361525 and rs1800629 with susceptibility to psoriasis: a meta-analysis;Pathogeny;Clinical and Experimental Dermatology;1;2013;3930;1.234;1.195;1.337;0.202;173;8.2;8.6;0.00716;0.389;94.22;0.78876;33.607;ISSN 03076938, 13652230;0.642;Q2;62;238;869;2915;1001;620;1.6;12.25;United Kingdom;;4;2;;UNK;UNK;0;0;NA;0;;0;1;9;3.17;0;1;0;0;0;1;No;1/1/2001;12/16/2012;12/16/2012;NA;
169;139;5;moderate_quality;0;0;1;1;0;1;1;1;0;0;0;0.95480776;-1.42950669;-0.81748406;1.0382226764;NA;NA;Transient Elastography for Detecting Liver Fibrosis in Methotrexate-Treated Patients with Inflammatory Disorders: A Systematic Review;Comorbidities;"Autoimmune Diseases and Therapeutic
Approaches Open Access";0;2013;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;4;4;UNK;UNK;UNK;0;0;NA;0;UNK;NA;1;10;3.32;0;1;0;0;0;0;No;9/12/2014;10/10/2014;10/10/2014;-60;
181;140;5;moderate_quality;0;0;1;0;0;1;1;1;0;0;1;1.16761849;-0.33630926;-1.20053875;-0.8437303168;42;30;The association between psoriasis and dyslipidaemia: a systematic review;Comorbidities;British Journal of Dermatology;1;2013;20604;4.1;3.605;4.137;1.308;341;8.1;6.6;0.03434;1.186;85.92;3.78498;89.344;ISSN 13652133, 00070963;1.931;Q1;139;574;1594;13130;5323;1050;4.91;22.87;United Kingdom;;4;2;funding;Academic;Academic;1;0;NA;0;1;25;1;10;3.32;0;1;0;0;0;1;No;1/1/2001;10/12/2012;10/12/2012;NA;Cluster 4
186;141;5;moderate_quality;0;1;1;0;0;1;0;0;1;1;0;-0.97948121;-0.74599295;2.16599718;-0.6009634995;10;6;Apolipoprotein E Gene Polymorphism in Psoriasis: A Meta-analysis;Pathogeny;Archives of Medical Research;0;2013;2653;2.406;2.364;2.274;0.264;91;7;8.1;0.00427;0.516;90.11;0.47055;54.435;ISSN 01884409;0.831;Q1;59;103;333;3811;779;289;2.7;37;United States;;2;1;UNK;UNK;UNK;0;0;NA;0;UNK;NA;1;8;3;0;1;0;0;0;1;No;6/22/2012;10/12/2012;10/12/2012;171;Cluster 2
189;142;5;moderate_quality;0;0;1;0;0;1;0;0;1;1;1;-0.83259595;-0.45127198;1.47744084;-1.2045964437;15;11;Quantifying cardiovascular disease risk factors in patients with psoriasis: a meta-analysis;Comorbidities;British Journal of Dermatology;1;2013;20604;4.1;3.605;4.137;1.308;341;8.1;6.6;0.03434;1.186;85.92;3.78498;89.344;ISSN 13652133, 00070963;1.931;Q1;139;574;1594;13130;5323;1050;4.91;22.87;United Kingdom;;4;5;funding;All;Pharma;1;1;LEO Pharma;1;3;75;1;8;3;0;1;0;0;0;1;No;1/1/2001;6/24/2013;6/24/2013;NA;Cluster 3
197;143;5;moderate_quality;0;0;1;1;0;1;0;0;1;1;0;-1.04540668;-1.54446942;1.86049553;0.6773565495;12;9;Placebo response in relation to clinical trial design: a systematic review and meta-analysis of randomized controlled trials for determining biologic efficacy in psoriasis treatment;Treatment;Archives of Dermatological Research;1;2012;2853;2.708;2.5;2.363;0.375;104;8.9;8;0.00503;0.653;95.19;Not Available;80.508;ISSN 03403696;1.104;Q1;65;115;282;3615;835;269;3.15;31.43;Germany;;6;2;UNK;UNK;UNK;0;0;NA;0;0;0;1;11;3.46;1;0;0;0;0;1;No;4/24/2012;7/16/2012;7/16/2012;83;Cluster 2
199;144;5;moderate_quality;0;1;1;0;0;1;1;1;0;0;0;1.02073323;-0.63103022;-0.51198241;-0.2400973726;9;6;A Systematic Review of Systemic Medications for Pustular Psoriasis in Pediatrics;Treatment;Pediatric Dermatology;1;2012;2592;1.041;0.978;1.127;0.294;187;7.7;9.6;0.00533;0.346;91.98;Not Available;34.326;ISSN 15251470, 07368046;0.639;Q2;57;211;659;2942;877;595;1.3;13.94;United Kingdom;;3;1;UNK;UNK;UNK;0;0;NA;0;UNK;NA;1;10;3.32;0;1;0;0;0;0;No;1/1/2001;5/29/2014;5/29/2014;NA;Cluster 4
206;145;5;moderate_quality;1;0;1;0;0;1;0;0;1;0;1;-0.99983696;0.67038437;0.05494903;-0.8533203693;47;22;Efficacy of Psoralen UV-A therapy vs. Narrowband UV-B therapy in chronic plaque psoriasis: a systematic literature review;Treatment;Journal of the European Academy of Dermatology and Venereology;1;2012;4743;2.694;2.444;2.959;0.665;254;4.7;8;0.01455;0.866;83.46;Not Available;78.814;ISSN 09269959, 14683083;1.372;Q1;70;311;1201;9195;2385;633;3.25;29.57;United Kingdom;;15;10;funding;Pharma;Pharma;0;1;AbbVie;0;15;100;1;11;3.46;1;0;0;0;0;1;No;2/10/2012;2/20/2012;2/20/2012;-225;Cluster 1
207;146;5;moderate_quality;1;0;1;0;0;1;0;0;1;0;1;-0.99983696;0.67038437;0.05494903;-0.8533203693;40;23;Evidence-based recommendations on topical treatment and phototherapy of psoriasis: systematic review and expert opinion of a panel of dermatologists;Treatment;Journal of the European Academy of Dermatology and Venereology;1;2012;4743;2.694;2.444;2.959;0.665;254;4.7;8;0.01455;0.866;83.46;Not Available;78.814;ISSN 09269959, 14683083;1.372;Q1;70;311;1201;9195;2385;633;3.25;29.57;United Kingdom;;15;10;funding;Pharma;Pharma;0;1;AbbVie;0;15;100;1;10;3.32;1;0;0;0;0;0;No;2/10/2012;2/20/2012;2/20/2012;-225;Cluster 1
209;147;5;moderate_quality;1;1;1;0;0;1;0;0;0;0;1;-1.03448687;1.23941996;-0.64025049;-0.9279789678;15;8;Topical corticosteroids in plaque psoriasis: a systematic review of efficacy and treatment modalities;Treatment;Journal of the European Academy of Dermatology and Venereology;1;2012;4743;2.694;2.444;2.959;0.665;254;4.7;8;0.01455;0.866;83.46;Not Available;78.814;ISSN 09269959, 14683083;1.372;Q1;70;311;1201;9195;2385;633;3.25;29.57;United Kingdom;;15;10;funding;Pharma;Pharma;0;1;AbbVie;0;15;100;1;11;3.46;1;0;0;0;0;0;No;2/10/2012;2/20/2012;2/20/2012;-225;Cluster 1
210;148;5;moderate_quality;1;1;1;0;0;1;0;0;0;0;1;-1.03448687;1.23941996;-0.64025049;-0.9279789678;93;56;Carcinogenic risks of Psoralen UV-A therapy and Narrowband UV-B therapy in chronic plaque psoriasis: a systematic literature review;Treatment;Journal of the European Academy of Dermatology and Venereology;1;2012;4743;2.694;2.444;2.959;0.665;254;4.7;8;0.01455;0.866;83.46;Not Available;78.814;ISSN 09269959, 14683083;1.372;Q1;70;311;1201;9195;2385;633;3.25;29.57;United Kingdom;;15;10;funding;Pharma;Pharma;0;1;AbbVie;0;15;100;1;10;3.32;0;1;0;0;0;0;No;2/10/2012;2/20/2012;2/20/2012;-225;Cluster 1
215;149;5;moderate_quality;0;0;0;1;0;1;1;1;1;0;0;0.92583693;-2.17082584;-0.02955236;0.8763355043;15;8;Efficacy of Externally Applied Chinese Herbal Drugs in Treating Psoriasis: A Systematic Review;Treatment;CHINESE JOURNAL OF INTEGRATIVE MEDICINE ;0;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;ISSN 16720415;0.27;Q2;20;164;364;4192;383;338;1.13;25.56;China;;5;3;funding;Academic;Academic;1;0;NA;0;;0;1;8;3;1;0;0;0;0;1;No;8/31/2011;3/1/2012;3/1/2012;125;
225;150;5;moderate_quality;0;0;1;1;0;1;1;1;0;0;0;0.95480776;-1.42950669;-0.81748406;1.0382226764;33;18;Large-scale, prospective, observational studies in patients with psoriasis and psoriatic arthritis: A systematic and critical review;Treatment;BMC medical research methodology;0;2011;2259;2.668;2.507;NA;0.231;173;5.1;7.6;0.01101;NA;93.64;Not Available;84.868;ISSN 14712288;1.319;Q1;67;178;283;6162;928;277;3.03;34.62;United Kingdom;;4;3;funding;Pharma;Pharma;0;1;Novartis;0;3;75;1;12;3.58;0;1;0;0;0;0;No;4/30/2010;3/31/2011;3/31/2011;335;
229;151;5;moderate_quality;0;1;1;0;0;1;1;1;0;0;0;1.02073323;-0.63103022;-0.51198241;-0.2400973726;55;29;Psoriasis and Vascular Disease Risk Factors and Outcomes: A Systematic Review of the Literature;Comorbidities;Journal of General Internal Medicine;0;2011;11089;2.83;2.615;3.646;0.677;198;6.4;6.2;0.04086;1.6;89.39;Not Available;84.839;ISSN 08848734, 15251497;2.085;Q1;134;338;1071;8118;3157;889;2.98;24.02;United States;;5;3;UNK;UNK;UNK;0;0;NA;0;0;0;1;14;3.81;1;1;1;0;0;0;No;5/6/2010;3/11/2011;3/11/2011;516;Cluster 4
232;152;5;moderate_quality;1;1;1;0;0;0;0;0;1;0;1;-2.29780707;1.89944967;0.09774672;-0.2213012923;;;;Treatment;;0;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;UNK;Pharma;0;1;AbbVie;0;;NA;;;#N/A;0;0;0;0;0;NA;NA;;;;0;
233;153;5;moderate_quality;1;0;1;0;0;1;0;0;1;0;1;-0.99983696;0.67038437;0.05494903;-0.8533203693;46;20;Efficacy and safety of oral retinoids in different psoriasis subtypes: a systematic literature review;Treatment;Journal of the European Academy of Dermatology and Venereology;1;2011;4037;2.98;2.739;2.757;0.639;233;4.4;7.7;0.0129;0.75;87.55;Not Available;81.897;ISSN 01909622, 10976787;1.639;Q1;162;636;1368;13228;4333;1105;3.63;20.8;United States;;15;10;funding;Pharma;Pharma;0;1;AbbVie;0;15;100;;6;2.58;1;1;1;0;0;0;No;1/26/2011;2/11/2011;2/11/2011;280;
235;154;5;moderate_quality;1;1;1;0;0;0;0;0;1;0;1;-2.29780707;1.89944967;0.09774672;-0.2213012923;90;48;Methotrexate in psoriasis: a systematic review of treatment modalities, incidence, risk factors and monitoring of liver toxicity;Treatment;Journal of the European Academy of Dermatology and Venereology;1;2011;4037;2.98;2.739;2.757;0.639;233;4.4;7.7;0.0129;0.75;87.55;Not Available;81.897;ISSN 01909622, 10976787;1.639;Q1;162;636;1368;13228;4333;1105;3.63;20.8;United States;;14;10;funding;Pharma;Pharma;0;1;AbbVie;0;14;100;1;7;2.81;0;1;0;0;0;1;No;1/26/2011;2/10/2011;2/10/2011;249;Cluster 1
284;155;5;moderate_quality;0;0;1;1;0;1;1;1;0;0;0;0.95480776;-1.42950669;-0.81748406;1.0382226764;30;;Cyclosporin trough levels: is monitoring necessary during short-term treatment in psoriasis? A systematic review and clinical data on trough levels;Treatment;British Journal of Dermatology;1;2002;11364;2.696;2.379;NA;0.536;360;6.8;7;NA;NA;96.11;Not Available;93.75;ISSN 13652133, 00070963;1.224;Q1;139;514;1870;9882;3548;1050;3.22;19.23;United Kingdom;;6;5;UNK;UNK;UNK;0;0;NA;0;UNK;NA;1;8;3;0;0;0;0;0;0;No;1/1/2001;1/31/2002;1/31/2002;395;
288;156;5;moderate_quality;0;0;1;1;0;1;0;0;1;0;1;-0.82463127;-0.39540647;0.1107301;0.1962559125;47;;Combination Regimens of Topical Calcipotriene in Chronic Plaque Psoriasis;Treatment;British Journal of Dermatology;1;2001;11287;2.405;2.027;NA;0.49;349;6.9;7.1;NA;NA;96.85;Not Available;88.158;ISSN 13652133, 00070963;1.115;Q1;139;558;1875;10240;3156;1060;2.73;18.35;United Kingdom;;4;4;funding;Pharma;Pharma;0;1;Boots Healthcare International;0;4;100;1;8;3;1;0;0;0;0;1;No;1/1/2001;6/15/2000;6/15/2000;-200;
294;157;5;moderate_quality;0;1;0;1;0;1;0;0;1;1;0;-1.10902742;-1.71675298;1.95322771;0.4408107789;137;;A systematic review of five systemic treatments for severe psoriasis;Treatment;British Journal of Dermatology;1;1997;8535;1.838;1.564;NA;0.216;315;7.6;6.9;NA;NA;97.14;Not Available;85.938;ISSN 13652133, 00070963;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;United Kingdom;;4;1;UNK;UNK;UNK;0;0;NA;0;UNK;NA;1;8;3;0;0;0;0;0;0;No;1/1/2001;7/8/1997;7/8/1997;-1243;
300;158;5;moderate_quality;0;0;1;0;0;1;0;0;1;1;1;-0.83259595;-0.45127198;1.47744084;-1.2045964437;8;;Associations between interleukin-23R and interleukin-12B polymorphisms and psoriasis susceptibility: a meta-analysis;Pathogeny;Immunological Investigations;0;2013;828;1.903;1.592;1.564;0.49;51;5.2;7.8;0.00178;0.379;98.04;0.19626;20.486;ISSN 08820139, 15324311;0.747;Q3;36;53;177;2508;355;171;2.13;47.32;United States;;2;1;No funding;No  funding;No  funding;0;0;NA;0;0;0;1;11;3.46;0;1;0;0;0;1;No;4/27/2013;5/28/2013;5/28/2013;31;
304;159;5;moderate_quality;1;0;0;0;0;1;0;0;1;1;1;-1.13734786;-0.35624117;1.2088903;-1.2123984472;53;;Comparative Efficacy of Biologics in Psoriasis A Review;Comorbidities;American Journal of Clinical Dermatology;1;2012;1362;1.844;1.77;1.93;0.306;36;7.7;9.3;0.00293;0.617;41.67;Not Available;65.254;ISSN 11750561;0.989;Q1;69;44;182;2537;485;169;2.82;57.66;United Kingdom;;5;3;funding;Pharma;No  funding;0;0;NA;0;1;20;1;10;3.32;1;0;0;0;0;0;No;1/1/2001;12/12/2013;12/12/2013;NA;Cluster 1
31;160;4;low_quality;1;0;1;0;0;1;0;0;0;0;1;-0.95198311;0.571659;-0.90313284;-0.8649309126;2;1;Patient-reported outcome measures in psoriasis: the good, the bad and the missing!;Diagnosis;British Journal of Dermatology;1;2015;22215;4.317;3.744;4.302;1.726;310;8.4;7;0.03521;1.342;85.16;4.00159;92.623;ISSN 13652133, 00070963;2.021;Q1;139;603;1818;11465;4994;1062;4.35;19.01;United Kingdom;;5;3;funding;Pharma;Pharma;0;1;Pfizer;0;3;60;1;12;3.58;0;0;0;0;0;0;No;1/1/2001;1/25/2015;1/25/2015;5137;
32;161;4;low_quality;0;0;1;0;0;1;0;0;1;0;1;-0.67620203;-0.26469096;0.15334939;-1.0190160813;2;0;Meta-analysis of the Efficacy and Safety of Secukinumab for the Treatment of Plaque Psoriasis;Treatment;Annals of Pharmacotherapy;0;2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;4;1;No funding;No  funding;No  funding;0;0;NA;0;0;0;1;11;3.46;1;0;0;0;0;1;No;1/1/2001;1/18/2016;1/18/2016;5495;
34;162;4;low_quality;0;0;1;1;0;1;0;0;0;0;1;-0.77677742;-0.49413184;-0.84735178;0.1846453692;1;0;Systematic review of efficacy of antietumor necrosis factor (TNF) therapy in patients with psoriasis previously treated with a different antieTNF agent;Treatment;Journal of the American Academy of Dermatology;1;2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;4;4;funding;Pharma;Pharma;0;1;AbbVie;0;4;100;2;14;3.81;0;0;0;0;0;0;No;1/1/2001;2/23/2016;2/23/2016;5531;
37;163;4;low_quality;0;1;1;0;0;1;0;0;0;0;1;-0.71085194;0.30434463;-0.54185013;-1.0936746798;0;1;Opportunistic infections and biologic therapies in immune-mediated inflammatory diseases: consensus recommendations for infection reporting during clinical trials and postmarketing surveillance;Diagnosis;Annals of the Rheumatic Diseases;0;2015;35393;12.384;11.673;9.999;3.711;311;5.9;6.9;0.07538;2.95;94.86;8.56687;98.438;ISSN 14682060, 00034967;4.537;Q1;171;557;1551;12270;9635;944;11.28;22.03;United Kingdom;;13;10;funding;Academic;Academic;1;0;NA;0;6;46.15;5;11;3.46;0;0;0;0;0;1;No;4/24/2015;8/28/2015;8/28/2015;126;
56;164;4;low_quality;0;1;1;0;0;1;0;0;0;0;1;-0.71085194;0.30434463;-0.54185013;-1.0936746798;7;3;Sexual dysfunction in psoriasis: a systematic review;Comorbidities;Journal of the European Academy of Dermatology and Venereology;1;2015;6915;3.029;2.761;2.905;0.829;356;5.1;7.8;0.01696;0.882;86.8;1.92714;84.426;ISSN 01909622, 10976787;2.242;Q1;162;625;1825;11220;4774;890;5.29;17.95;United States;;4;4;No funding;No  funding;No  funding;0;0;NA;0;0;0;1;7;2.81;0;1;0;0;0;0;No;4/26/2014;10/13/2014;10/13/2014;170;Cluster 1
63;165;4;low_quality;0;0;1;0;0;1;1;1;0;0;0;1.10323699;-1.29879118;-0.77486477;-0.1770493174;10;7;Ischemic cardiovascular involvement in psoriasis: A systematic review;Comorbidities;International Journal of Cardiology;0;2015;20926;4.638;3.638;4.468;1.644;700;3;6.1;0.05732;1.267;85.57;6.51395;84.274;ISSN 01675273;1.513;Q1;89;2121;5736;41666;11309;2587;4.41;19.64;Ireland;;10;4;UNK;UNK;UNK;0;0;NA;0;0;0;1;9;3.17;0;0;0;0;0;0;No;8/27/2014;10/21/2014;10/21/2014;55;Cluster 4
124;166;4;low_quality;0;0;1;0;0;1;1;1;0;0;0;1.10323699;-1.29879118;-0.77486477;-0.1770493174;14;6;Topical long-term therapy of psoriasis with vitamin D 3 analogues, corticosteroids and their two compound formulations: position paper on evidence and use in daily practice;Treatment;Journal of the German Society of Dermatology;1;2014;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;ISSN 16100379, 16100387;0.741;Q2;40;275;531;2834;680;336;2;10.31;United Kingdom;;8;8;funding;Pharma;Pharma;0;1;LEO Pharma;0;8;100;1;16;4;1;0;0;0;0;0;No;5/9/2014;5/12/2014;5/12/2014;91;
151;167;4;low_quality;0;0;0;0;0;1;1;1;0;0;1;1.18650151;-1.17635377;-1.37068893;-1.0172280323;27;7;The efficacy of pulsed dye laser treatment for inflammatory skin diseases: A systematic review;Treatment;Journal of the American Academy of Dermatology;1;2013;20127;5.004;4.64;4.731;0.904;251;9.4;7.9;0.02977;1.377;88.84;3.28091;95.902;ISSN 01909622, 10976787;1.935;Q1;162;616;1653;12017;4796;921;5.66;19.51;United States;;4;2;No funding;No  funding;No  funding;0;0;NA;0;0;0;1;15;3.91;0;0;0;0;0;0;No;1/1/2001;5/28/2013;5/28/2013;NA;Cluster 4
157;168;4;low_quality;1;0;0;0;0;0;1;1;0;0;1;-0.35259977;0.3200259;-1.68917396;-0.1564651881;29;20;Psoriasis, cardiovascular events, cancer risk and alcohol use: evidence-based recommendations based on systematic review and expert opinion;Comorbidities;Journal of the European Academy of Dermatology and Venereology;1;2013;5616;3.105;2.825;3.133;0.728;298;4.6;7.9;0.0148;0.847;90.27;1.63098;84.426;ISSN 01909622, 10976787;1.935;Q1;162;616;1653;12017;4796;921;5.66;19.51;United States;;14;10;funding;Pharma;Pharma;0;1;AbbVie;0;14;100;1;10;3.32;0;1;0;0;0;0;No;3/12/2013;3/15/2013;3/15/2013;-263;Cluster 4
162;169;4;low_quality;1;1;1;0;0;0;0;0;0;0;1;-2.24995322;1.80072431;-0.86033516;-0.2329118356;28;15;Alcohol consumption and psoriasis: a systematic literature review;Comorbidities;Journal of the European Academy of Dermatology and Venereology;1;2013;5616;3.105;2.825;3.133;0.728;298;4.6;7.9;0.0148;0.847;90.27;1.63098;84.426;ISSN 01909622, 10976787;1.935;Q1;162;616;1653;12017;4796;921;5.66;19.51;United States;;14;10;funding;Pharma;Pharma;0;1;AbbVie;0;14;100;1;6;2.58;0;1;0;0;0;1;No;3/12/2013;3/15/2013;3/15/2013;-263;Cluster 1
179;170;4;low_quality;0;1;1;0;0;1;0;0;0;0;1;-0.71085194;0.30434463;-0.54185013;-1.0936746798;12;4;Combinations of classical time-honoured topicals in plaque psoriasis: a systematic review;Treatment;Journal of the European Academy of Dermatology and Venereology;1;2013;5616;3.105;2.825;3.133;0.728;298;4.6;7.9;0.0148;0.847;90.27;1.63098;84.426;ISSN 01909622, 10976787;1.935;Q1;162;616;1653;12017;4796;921;5.66;19.51;United States;;5;1;funding;Pharma;Pharma;0;1;Basilea Pharmaceutica;0;4;80;1;12;3.58;1;0;0;0;0;0;No;4/18/2012;6/11/2012;6/11/2012;202;Cluster 1
202;171;4;low_quality;1;1;1;1;0;0;0;0;0;0;0;-2.46276395;0.70752687;-0.47728046;1.6490411576;11;8;Elicitation and Use of Patientsﾒ Preferences in the Treatment of Psoriasis: A Systematic Review;Treatment;Acta Dermato-Venereologica;0;2012;4131;3.487;3.293;3.792;0.782;78;>10.0;8.1;0.00761;1.194;85.9;Not Available;87.288;ISSN 16512057, 00015555;1.121;Q1;62;208;622;4292;1009;282;3.15;20.63;Sweden;;4;2;UNK;UNK;UNK;0;0;NA;0;UNK;NA;2;7;2.81;0;1;0;0;0;0;No;1/1/2001;11/2/2011;11/2/2011;NA;Cluster 1
204;172;4;low_quality;0;0;0;0;0;1;1;1;0;0;1;1.18650151;-1.17635377;-1.37068893;-1.0172280323;45;24;Off-Label Biologic Regimens in Psoriasis: A Systematic Review of Efficacy and Safety of Dose Escalation, Reduction, and Interrupted Biologic Therapy;Treatment;PLoS ONE;0;2012;133246;3.73;3.228;4.244;0.407;23406;2.4;7.1;0.77844;1.545;99.45;Not Available;88.393;ISSN 19326203;1.931;Q1;181;23624;25097;1108154;110294;25093;4.08;46.91;United States;;2;2;No funding;No  funding;No  funding;0;0;NA;0;1;50;2;10;3.32;1;0;0;0;0;0;No;12/20/2011;2/15/2012;2/15/2012;57;Cluster 4
208;173;4;low_quality;0;1;1;0;0;1;0;0;0;0;1;-0.71085194;0.30434463;-0.54185013;-1.0936746798;27;21;Topical corticosteroids in plaque psoriasis: a systematic review of risk of adrenal axis suppression and skin atrophy;Treatment;Journal of the European Academy of Dermatology and Venereology;1;2012;4743;2.694;2.444;2.959;0.665;254;4.7;8;0.01455;0.866;83.46;Not Available;78.814;ISSN 09269959, 14683083;1.372;Q1;70;311;1201;9195;2385;633;3.25;29.57;United Kingdom;;15;10;funding;Pharma;Pharma;0;1;AbbVie;0;15;100;1;5;2.32;1;0;0;0;0;0;No;2/10/2012;2/20/2012;2/20/2012;-225;
